"Date","Time (LST/LDT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2022/10/08","16:06","5.6","70","6.4","20.3","1020.2","-","-"
"2022/10/08","16:12","5.6","70","6.5","20.3","1020.2","-","-"
"2022/10/08","16:18","5.7","71","6.1","20.2","1020.2","-","-"
"2022/10/08","16:24","5.2","74","6.4","20.3","1020.2","-","-"
"2022/10/08","16:30","5.6","66","6.6","20.2","1020.2","-","-"
"2022/10/08","16:36","5.9","72","6.8","20.3","1020.2","-","-"
"2022/10/08","16:42","5.3","71","6.3","20.3","1020.2","-","-"
"2022/10/08","16:48","5.4","68","6.3","20.3","1020.2","-","-"
"2022/10/08","16:54","5.5","62","6.6","20.3","1020.3","-","-"
"2022/10/08","17:00","5.4","67","6.4","20.3","1020.2","-","-"
"2022/10/08","17:06","5.2","61","6.5","20.4","1020.2","-","-"
"2022/10/08","17:12","6.2","60","7.3","20.3","1020.2","-","-"
"2022/10/08","17:18","5.7","66","6.3","20.3","1020.2","-","-"
"2022/10/08","17:24","5.8","63","6.4","20.3","1020.3","-","-"
"2022/10/08","17:30","5.6","61","6.6","20.3","1020.2","-","-"
"2022/10/08","17:36","5.3","57","6.6","20.3","1020.3","-","-"
"2022/10/08","17:42","5.3","48","7.1","20.3","1020.2","-","-"
"2022/10/08","17:48","5.9","58","7","20.2","1020.3","-","-"
"2022/10/08","17:54","6","46","7","20.2","1020.2","-","-"
"2022/10/08","18:00","5.3","55","6.4","20.2","1020.2","-","-"
"2022/10/08","18:06","5.9","59","6.8","20.3","1020.2","-","-"
"2022/10/08","18:12","6.4","56","7.7","20.2","1020.2","-","-"
"2022/10/08","18:18","6.3","57","7.3","20.1","1020.3","-","-"
"2022/10/08","18:24","6","43","7.2","20.2","1020.4","-","-"
"2022/10/08","18:30","5","21","6.8","20.1","1020.5","-","-"
"2022/10/08","18:36","5.5","12","6.2","20","1020.5","-","-"
"2022/10/08","18:42","5.8","15","6.5","20","1020.6","-","-"
"2022/10/08","18:48","5.4","17","6.5","20","1020.7","-","-"
"2022/10/08","18:54","5.6","20","6.2","19.9","1020.7","-","-"
"2022/10/08","19:00","5.1","13","6.6","19.9","1020.7","-","-"
"2022/10/08","19:06","5.7","16","6.2","20","1020.7","-","-"
"2022/10/08","19:12","5.8","21","6.2","20","1020.9","-","-"
"2022/10/08","19:18","5.5","28","6.4","20","1020.9","-","-"
"2022/10/08","19:24","5.6","26","5.8","20.1","1020.9","-","-"
"2022/10/08","19:30","5.2","24","6.2","20.1","1021","-","-"
"2022/10/08","19:36","5.3","27","6.3","20.1","1021.1","-","-"
"2022/10/08","19:42","5.3","32","5.9","20.1","1021.2","-","-"
"2022/10/08","19:48","5.2","22","5.9","20.2","1021.3","-","-"
"2022/10/08","19:54","5.1","10","6","20.1","1021.3","-","-"
"2022/10/08","20:00","5.4","13","6","20.1","1021.3","-","-"
"2022/10/08","20:06","5.7","15","6.8","20","1021.4","-","-"
"2022/10/08","20:12","6.5","8","8.2","19.3","1021.5","-","-"
"2022/10/08","20:18","5.9","4","7.6","19.2","1021.6","-","-"
"2022/10/08","20:24","6.2","6","7.2","19.2","1021.6","-","-"
"2022/10/08","20:30","6.5","12","8.3","19.3","1021.7","-","-"
"2022/10/08","20:36","6.4","11","7.5","19.3","1021.7","-","-"
"2022/10/08","20:42","6.9","11","7.8","19.2","1021.8","-","-"
"2022/10/08","20:48","6.5","9","7.7","19.1","1021.9","-","-"
"2022/10/08","20:54","7.1","14","7.9","19.2","1022","-","-"
"2022/10/08","21:00","7.2","14","8.3","19.2","1022","-","-"
"2022/10/08","21:06","8","19","8.9","19.2","1022.1","-","-"
"2022/10/08","21:12","7","14","8.1","19.2","1022.1","-","-"
"2022/10/08","21:18","6.3","16","9","19.3","1022.1","-","-"
"2022/10/08","21:24","7.1","15","8.4","19.2","1022.2","-","-"
"2022/10/08","21:30","7.5","14","8.2","19.1","1022.3","-","-"
"2022/10/08","21:36","7.2","12","8.4","19","1022.4","-","-"
"2022/10/08","21:42","6.5","13","8.3","19","1022.4","-","-"
"2022/10/08","21:48","6.6","15","7.8","19.1","1022.4","-","-"
"2022/10/08","21:54","5.9","8","7.3","18.9","1022.4","-","-"
"2022/10/08","22:00","6.1","5","7.4","18.6","1022.5","-","-"
"2022/10/08","22:06","5.3","6","7.2","18.4","1022.5","-","-"
"2022/10/08","22:12","6.1","4","7.5","18.1","1022.5","-","-"
"2022/10/08","22:18","6.3","11","7.8","18.1","1022.6","-","-"
"2022/10/08","22:24","6.4","13","7.6","17.9","1022.6","-","-"
"2022/10/08","22:30","6.8","13","7.8","18","1022.7","-","-"
"2022/10/08","22:36","6.6","10","7.5","17.9","1022.6","-","-"
"2022/10/08","22:42","6.6","7","7.2","17.7","1022.7","-","-"
"2022/10/08","22:48","6.3","10","7.7","17.8","1022.7","-","-"
"2022/10/08","22:54","6.7","13","7.8","17.7","1022.7","-","-"
"2022/10/08","23:00","7.6","11","8.2","17.4","1022.8","-","-"
"2022/10/08","23:06","6.1","4","7.2","17","1022.8","-","-"
"2022/10/08","23:12","7.4","4","8.5","16.6","1022.9","-","-"
"2022/10/08","23:18","6","2","7.8","16.5","1022.9","-","-"
"2022/10/08","23:24","5.9","0","6.6","16.4","1022.9","-","-"
"2022/10/08","23:30","6","1","6.8","16.2","1022.9","-","-"
"2022/10/08","23:36","5.4","4","6.7","16.1","1023","-","-"
"2022/10/08","23:42","5.5","0","6.8","15.9","1023","-","-"
"2022/10/08","23:48","4.6","2","7","15.9","1023","-","-"
"2022/10/08","23:54","5","5","6.7","15.7","1023","-","-"
"2022/10/09","00:00","5.2","4","6.3","15.6","1023","-","-"
"2022/10/09","00:06","5.2","1","5.7","15.5","1023","-","-"
"2022/10/09","00:12","5.1","4","5.9","15.4","1023.1","-","-"
"2022/10/09","00:18","5.3","3","6.5","15.3","1023.1","-","-"
"2022/10/09","00:24","5.1","6","6.3","15.2","1023","-","-"
"2022/10/09","00:30","5.1","3","5.7","15.2","1023.1","-","-"
"2022/10/09","00:36","5.2","3","6","15.1","1023.1","-","-"
"2022/10/09","00:42","4.9","9","6","15.2","1023.1","-","-"
"2022/10/09","00:48","4.5","360","5.5","15.2","1023.1","-","-"
"2022/10/09","00:54","4.6","1","5.8","15.2","1023.1","-","-"
"2022/10/09","01:00","4.8","4","5.6","15.1","1023.1","-","-"
"2022/10/09","01:06","4.9","359","5.6","15","1023.2","-","-"
"2022/10/09","01:12","4.7","2","5.9","15.1","1023.2","-","-"
"2022/10/09","01:18","4.6","4","5.8","15.1","1023.1","-","-"
"2022/10/09","01:24","5.1","0","6","15","1023.1","-","-"
"2022/10/09","01:30","4.8","358","6.1","14.9","1023.1","-","-"
"2022/10/09","01:36","5.2","2","6.3","14.9","1023.1","-","-"
"2022/10/09","01:42","5.5","7","7.1","15","1023.1","-","-"
"2022/10/09","01:48","5.4","5","6.1","15","1023","-","-"
"2022/10/09","01:54","5.3","4","6.1","15","1023","-","-"
"2022/10/09","02:00","5.7","360","7","15.1","1023","-","-"
"2022/10/09","02:06","5.4","1","7.2","15","1023","-","-"
"2022/10/09","02:12","6.4","0","7.2","14.9","1023","-","-"
"2022/10/09","02:18","5.8","6","7.2","15.1","1023","-","-"
"2022/10/09","02:24","6.6","9","7.6","15.1","1023","-","-"
"2022/10/09","02:30","7","9","8.2","15.3","1023","-","-"
"2022/10/09","02:36","6.3","8","8.4","15.3","1023","-","-"
"2022/10/09","02:42","5.8","7","7.7","15.1","1022.9","-","-"
"2022/10/09","02:48","6","7","7.3","15","1022.9","-","-"
"2022/10/09","02:54","6","5","7","14.8","1022.8","-","-"
"2022/10/09","03:00","5.8","7","6.7","14.8","1022.8","-","-"
"2022/10/09","03:06","5.8","8","7.4","14.7","1022.8","-","-"
"2022/10/09","03:12","5.5","11","7.1","14.8","1022.8","-","-"
"2022/10/09","03:18","5.9","10","7.4","14.8","1022.7","-","-"
"2022/10/09","03:24","6.4","14","7.5","15","1022.7","-","-"
"2022/10/09","03:30","7.4","19","8","15.2","1022.6","-","-"
"2022/10/09","03:36","6.7","15","7.7","15.4","1022.5","-","-"
"2022/10/09","03:42","6.5","8","7.4","14.8","1022.5","-","-"
"2022/10/09","03:48","6.7","7","7.5","14.9","1022.4","-","-"
"2022/10/09","03:54","6.7","8","7.9","14.9","1022.4","-","-"
"2022/10/09","04:00","6.6","9","7.9","15","1022.5","-","-"
"2022/10/09","04:06","6.6","9","7.7","15","1022.5","-","-"
"2022/10/09","04:12","6.5","12","7.6","15.2","1022.5","-","-"
"2022/10/09","04:18","6.8","13","7.6","15.1","1022.6","-","-"
"2022/10/09","04:24","7","15","8.2","15.1","1022.7","-","-"
"2022/10/09","04:30","6.8","18","8.1","15.2","1022.7","-","-"
"2022/10/09","04:36","6.8","21","8.3","15.1","1022.7","-","-"
"2022/10/09","04:42","6.1","16","7.4","15","1022.8","-","-"
"2022/10/09","04:48","5.5","15","6.9","15","1022.8","-","-"
"2022/10/09","04:54","5.6","15","6.7","15","1022.8","-","-"
"2022/10/09","05:00","5.2","7","5.9","14.7","1022.8","-","-"
"2022/10/09","05:06","5.5","6","6.2","14.8","1022.9","-","-"
"2022/10/09","05:12","5","8","6.2","14.7","1022.9","-","-"
"2022/10/09","05:18","5.6","10","7.2","14.8","1023","-","-"
"2022/10/09","05:24","5.5","7","6.9","14.7","1023","-","-"
"2022/10/09","05:30","5.2","7","6.3","14.6","1023","-","-"
"2022/10/09","05:36","5.5","6","6.3","14.7","1023","-","-"
"2022/10/09","05:42","5.3","7","6.2","14.5","1023.1","-","-"
"2022/10/09","05:48","4.7","4","5.9","14.4","1023.1","-","-"
"2022/10/09","05:54","4.7","6","5.5","14.6","1023","-","-"
"2022/10/09","06:00","5","5","5.6","14.5","1023.1","-","-"
"2022/10/09","06:06","4.5","6","5.5","14.6","1023","-","-"
"2022/10/09","06:12","4.7","7","5.9","14.6","1023","-","-"
"2022/10/09","06:18","4.9","10","6.6","14.9","1023","-","-"
"2022/10/09","06:24","5","9","5.6","14.9","1023.1","-","-"
"2022/10/09","06:30","4.8","12","6.2","15.1","1023.1","-","-"
"2022/10/09","06:36","4.6","17","5.7","15.4","1023.1","-","-"
"2022/10/09","06:42","5","8","6.4","15.2","1023.1","-","-"
"2022/10/09","06:48","5.1","7","6","15.1","1023.2","-","-"
"2022/10/09","06:54","5.1","8","6.2","15.3","1023.2","-","-"
"2022/10/09","07:00","5","6","6.4","15.3","1023.3","-","-"
"2022/10/09","07:06","5","8","6.4","15.1","1023.3","-","-"
"2022/10/09","07:12","5.4","9","6.5","15.1","1023.3","-","-"
"2022/10/09","07:18","5.3","15","6.5","15.4","1023.4","-","-"
"2022/10/09","07:24","5.9","11","7","15.6","1023.4","-","-"
"2022/10/09","07:30","6.1","10","7.7","15.5","1023.5","-","-"
"2022/10/09","07:36","5","13","6.5","15.5","1023.6","-","-"
"2022/10/09","07:42","4.9","8","6.3","15.4","1023.6","-","-"
"2022/10/09","07:48","4.5","10","6.5","15.2","1023.5","-","-"
"2022/10/09","07:54","4.4","5","5.5","15.3","1023.6","-","-"
"2022/10/09","08:00","4.9","8","6.8","15.6","1023.6","-","-"
"2022/10/09","08:06","5.3","13","6.6","16.3","1023.6","-","-"
"2022/10/09","08:12","8.1","40","9.7","17.7","1023.5","-","-"
"2022/10/09","08:18","8.1","39","9.9","17.9","1023.6","-","-"
"2022/10/09","08:24","8.2","48","10.3","17.7","1023.5","-","-"
"2022/10/09","08:30","9","43","10.5","17.6","1023.6","-","-"
"2022/10/09","08:36","8.4","45","9.6","17.8","1023.7","-","-"
"2022/10/09","08:42","9.2","43","10.1","17.7","1023.7","-","-"
"2022/10/09","08:48","8.3","36","9.8","17.8","1023.8","-","-"
"2022/10/09","08:54","8.3","46","9.8","17.8","1023.9","-","-"
"2022/10/09","09:00","8.2","45","9.9","18","1024","-","-"
"2022/10/09","09:06","8.7","44","10.7","17.8","1024.1","-","-"
"2022/10/09","09:12","9.4","43","10.5","17.8","1024.2","-","-"
"2022/10/09","09:18","8.5","40","10.2","17.9","1024.2","-","-"
"2022/10/09","09:24","8.7","41","10","17.8","1024.3","-","-"
"2022/10/09","09:30","9.1","40","11","17.8","1024.3","-","-"
"2022/10/09","09:36","8","35","9.8","18","1024.4","-","-"
"2022/10/09","09:42","8.2","41","9.8","17.9","1024.4","-","-"
"2022/10/09","09:48","8","50","9.2","18","1024.5","-","-"
"2022/10/09","09:54","7.6","55","9.3","17.9","1024.6","-","-"
"2022/10/09","10:00","8.3","44","9.2","17.9","1024.6","-","-"
"2022/10/09","10:06","8.5","45","9.9","18","1024.6","-","-"
"2022/10/09","10:12","8.2","46","9.7","17.9","1024.6","-","-"
"2022/10/09","10:18","8","59","9.6","18","1024.6","-","-"
"2022/10/09","10:24","7.7","59","9.2","18","1024.7","-","-"
"2022/10/09","10:30","7.5","46","9","18.1","1024.6","-","-"
"2022/10/09","10:36","8.3","43","9.2","18","1024.7","-","-"
"2022/10/09","10:42","6.8","46","9.3","18.2","1024.7","-","-"
"2022/10/09","10:48","6.6","60","8.8","18.1","1024.8","-","-"
"2022/10/09","10:54","7.3","42","8.8","18.1","1024.8","-","-"
"2022/10/09","11:00","6.9","48","8.8","18.1","1024.8","-","-"
"2022/10/09","11:06","7.3","45","8.2","18","1024.8","-","-"
"2022/10/09","11:12","7.2","42","9","18.2","1024.8","-","-"
"2022/10/09","11:18","7","46","9.2","18.2","1024.8","-","-"
"2022/10/09","11:24","7.3","45","8.5","18.1","1024.9","-","-"
"2022/10/09","11:30","6.7","46","8.8","18.4","1024.9","-","-"
"2022/10/09","11:36","7.1","49","8.6","18.2","1024.9","-","-"
"2022/10/09","11:42","7.2","60","8.2","18.2","1024.9","-","-"
"2022/10/09","11:48","7","52","7.9","18.3","1024.9","-","-"
"2022/10/09","11:54","6.6","49","7.5","18.3","1024.8","-","-"
"2022/10/09","12:00","6.6","51","7.9","18.4","1024.8","-","-"
"2022/10/09","12:06","6.8","55","8.1","18.4","1024.8","-","-"
"2022/10/09","12:12","7.2","53","8.4","18.5","1024.6","-","-"
"2022/10/09","12:18","6.5","49","7.9","18.3","1024.6","-","-"
"2022/10/09","12:24","6.4","58","7.9","18.5","1024.6","-","-"
"2022/10/09","12:30","6.9","47","8","18.4","1024.6","-","-"
"2022/10/09","12:36","6.6","50","7.3","18.3","1024.6","-","-"
"2022/10/09","12:42","5.9","58","7.4","18.5","1024.5","-","-"
"2022/10/09","12:48","6.2","49","7.1","18.5","1024.4","-","-"
"2022/10/09","12:54","5.6","50","7.1","18.6","1024.4","-","-"
"2022/10/09","13:00","6.4","49","7.3","18.5","1024.3","-","-"
"2022/10/09","13:06","6.1","45","7.5","18.5","1024.3","-","-"
"2022/10/09","13:12","6.2","56","6.8","18.5","1024.3","-","-"
"2022/10/09","13:18","6","50","7.4","18.6","1024.2","-","-"
"2022/10/09","13:24","6.2","51","7.4","18.6","1024.2","-","-"
"2022/10/09","13:30","5.9","55","7.6","18.7","1024.1","-","-"
"2022/10/09","13:36","6.1","46","7.2","18.7","1024","-","-"
"2022/10/09","13:42","5.2","53","7.1","18.8","1023.9","-","-"
"2022/10/09","13:48","5.6","58","6.8","18.7","1023.8","-","-"
"2022/10/09","13:54","6.4","60","7.3","18.8","1023.7","-","-"
"2022/10/09","14:00","5.5","57","7","18.9","1023.7","-","-"
"2022/10/09","14:06","5.3","60","6.3","18.8","1023.5","-","-"
"2022/10/09","14:12","5.1","66","6.6","18.8","1023.5","-","-"
"2022/10/09","14:18","5.3","70","6.6","18.8","1023.5","-","-"
"2022/10/09","14:24","5.6","61","6.4","18.8","1023.3","-","-"
"2022/10/09","14:30","5","71","6.9","18.8","1023.3","-","-"
"2022/10/09","14:36","5.8","75","6.6","18.9","1023.3","-","-"
"2022/10/09","14:42","5.3","68","6.6","18.9","1023.2","-","-"
"2022/10/09","14:48","5.7","78","6.8","18.9","1023.1","-","-"
"2022/10/09","14:54","5.4","71","6.8","18.8","1023","-","-"
"2022/10/09","15:00","5.6","73","6.8","18.9","1023","-","-"
"2022/10/09","15:06","5.8","73","6.9","19","1022.9","-","-"
"2022/10/09","15:12","6","71","6.7","19","1022.9","-","-"
"2022/10/09","15:18","5.8","73","7.6","19","1022.8","-","-"
"2022/10/09","15:24","6","78","6.8","19","1022.9","-","-"
"2022/10/09","15:30","5.1","76","6.4","19.2","1022.9","-","-"
"2022/10/09","15:36","5.4","78","6.3","19.1","1022.9","-","-"
"2022/10/09","15:42","5.7","88","6.3","19.2","1022.8","-","-"
"2022/10/09","15:48","5.8","86","6.5","19.2","1022.8","-","-"
"2022/10/09","15:54","5.5","86","7","19.2","1022.7","-","-"
"2022/10/09","16:00","5.5","88","6.7","19.3","1022.7","-","-"
"2022/10/09","16:06","5.4","85","6.5","19.3","1022.7","-","-"
"2022/10/09","16:12","5.6","94","6.3","19.4","1022.7","-","-"
"2022/10/09","16:18","5.8","101","6.8","19.5","1022.5","-","-"
"2022/10/09","16:24","5.6","93","6.5","19.4","1022.5","-","-"
"2022/10/09","16:30","4.7","96","6.1","19.5","1022.4","-","-"
"2022/10/09","16:36","5.5","85","6.6","19.4","1022.4","-","-"
"2022/10/09","16:42","5.3","84","6.4","19.4","1022.4","-","-"
"2022/10/09","16:48","5.2","94","6.3","19.5","1022.4","-","-"
"2022/10/09","16:54","5","84","5.9","19.5","1022.5","-","-"
"2022/10/09","17:00","4.4","89","5.7","19.5","1022.5","-","-"
"2022/10/09","17:06","5.2","99","5.6","19.6","1022.5","-","-"
"2022/10/09","17:12","5.2","101","5.6","19.7","1022.4","-","-"
"2022/10/09","17:18","5.1","109","5.9","19.8","1022.4","-","-"
"2022/10/09","17:24","4.8","89","5.9","19.6","1022.5","-","-"
"2022/10/09","17:30","4.1","100","5","19.8","1022.4","-","-"
"2022/10/09","17:36","3.7","102","4.9","19.9","1022.5","-","-"
"2022/10/09","17:42","3.9","106","5.1","19.9","1022.4","-","-"
"2022/10/09","17:48","4.8","101","5.7","19.7","1022.4","-","-"
"2022/10/09","17:54","5.1","106","6.2","19.7","1022.3","-","-"
"2022/10/09","18:00","4.1","98","5.8","19.7","1022.3","-","-"
"2022/10/09","18:06","4.2","105","5.5","19.8","1022.3","-","-"
"2022/10/09","18:12","4.5","109","5.5","19.8","1022.2","-","-"
"2022/10/09","18:18","4.6","104","6.6","19.7","1022.2","-","-"
"2022/10/09","18:24","3.6","106","5.1","19.8","1022.3","-","-"
"2022/10/09","18:30","4.3","94","5.8","19.7","1022.2","-","-"
"2022/10/09","18:36","4.6","108","5.4","19.6","1022.2","-","-"
"2022/10/09","18:42","4.4","99","4.8","19.6","1022.2","-","-"
"2022/10/09","18:48","4.1","114","4.6","19.6","1022.2","-","-"
"2022/10/09","18:54","3.6","123","4.4","19.6","1022.2","-","-"
"2022/10/09","19:00","4.3","115","5.2","19.7","1022.1","-","-"
"2022/10/09","19:06","4.2","115","5.2","19.7","1022.1","-","-"
"2022/10/09","19:12","3.6","97","5.1","19.7","1022.1","-","-"
"2022/10/09","19:18","4.1","106","4.8","19.7","1022.1","-","-"
"2022/10/09","19:24","3","99","4.7","19.7","1022.1","-","-"
"2022/10/09","19:30","3","104","3.9","19.7","1022.1","-","-"
"2022/10/09","19:36","3.1","82","3.7","19.8","1022.1","-","-"
"2022/10/09","19:42","3","94","3.9","19.8","1022.1","-","-"
"2022/10/09","19:48","3.4","85","4.8","19.8","1022.1","-","-"
"2022/10/09","19:54","3.6","92","4.6","19.8","1022.1","-","-"
"2022/10/09","20:00","3.3","84","4.4","19.8","1022.1","-","-"
"2022/10/09","20:06","3.5","114","4.8","19.8","1022.1","-","-"
"2022/10/09","20:12","3.6","109","4.7","19.8","1022.1","-","-"
"2022/10/09","20:18","3.7","107","5.1","19.9","1022.1","-","-"
"2022/10/09","20:24","3.3","106","4.5","19.9","1022.1","-","-"
"2022/10/09","20:30","3.3","77","4.2","19.8","1022.1","-","-"
"2022/10/09","20:36","3.3","80","3.9","19.8","1022.2","-","-"
"2022/10/09","20:42","3.2","90","3.9","19.9","1022.2","-","-"
"2022/10/09","20:48","2.5","86","3.5","19.9","1022.3","-","-"
"2022/10/09","20:54","2.2","104","3.7","19.9","1022.3","-","-"
"2022/10/09","21:00","3.1","111","3.7","19.9","1022.3","-","-"
"2022/10/09","21:06","3.1","86","3.6","19.9","1022.2","-","-"
"2022/10/09","21:12","2.8","87","4.1","19.9","1022.4","-","-"
"2022/10/09","21:18","2.8","110","4","20","1022.5","-","-"
"2022/10/09","21:24","3","105","3.8","19.9","1022.4","-","-"
"2022/10/09","21:30","3.3","95","4.2","20","1022.4","-","-"
"2022/10/09","21:36","3.2","112","4.3","20","1022.4","-","-"
"2022/10/09","21:42","3.8","103","4.5","20","1022.3","-","-"
"2022/10/09","21:48","4.1","102","5.2","20","1022.3","-","-"
"2022/10/09","21:54","4.4","111","5.2","20","1022.4","-","-"
"2022/10/09","22:00","4.2","117","5.3","20","1022.5","-","-"
"2022/10/09","22:06","4.4","103","5","20.1","1022.6","-","-"
"2022/10/09","22:12","4","110","4.7","20.1","1022.5","-","-"
"2022/10/09","22:18","4.7","104","5.2","20.1","1022.5","-","-"
"2022/10/09","22:24","3.8","108","4.7","20.1","1022.5","-","-"
"2022/10/09","22:30","4","97","4.8","20.1","1022.5","-","-"
"2022/10/09","22:36","3.5","96","4.8","20.2","1022.5","-","-"
"2022/10/09","22:42","3.9","109","4.8","20.1","1022.6","-","-"
"2022/10/09","22:48","4.5","106","5","20.1","1022.6","-","-"
"2022/10/09","22:54","3.9","101","4.8","20.2","1022.7","-","-"
"2022/10/09","23:00","3.5","105","4.4","20.2","1022.7","-","-"
"2022/10/09","23:06","3.8","105","4.1","20.3","1022.7","-","-"
"2022/10/09","23:12","3.8","115","4.4","20.3","1022.6","-","-"
"2022/10/09","23:18","4.2","115","4.9","20.3","1022.6","-","-"
"2022/10/09","23:24","4.6","106","5.3","20.3","1022.6","-","-"
"2022/10/09","23:30","4.2","115","4.9","20.3","1022.6","-","-"
"2022/10/09","23:36","4.3","114","5.1","20.4","1022.6","-","-"
"2022/10/09","23:42","4.5","112","5.1","20.4","1022.6","-","-"
"2022/10/09","23:48","3.8","112","4.8","20.4","1022.6","-","-"
"2022/10/09","23:54","3.9","108","5.3","20.4","1022.6","-","-"
"2022/10/10","00:00","4.4","108","5.1","20.4","1022.5","-","-"
"2022/10/10","00:06","4.7","104","5.4","20.5","1022.5","-","-"
"2022/10/10","00:12","4.5","106","5.5","20.5","1022.6","-","-"
"2022/10/10","00:18","3.8","107","5","20.6","1022.6","-","-"
"2022/10/10","00:24","3.8","101","5","20.6","1022.6","-","-"
"2022/10/10","00:30","4.2","102","4.8","20.6","1022.5","-","-"
"2022/10/10","00:36","4","104","4.7","20.6","1022.5","-","-"
"2022/10/10","00:42","4.4","98","5.1","20.7","1022.5","-","-"
"2022/10/10","00:48","3.6","95","4.9","20.7","1022.5","-","-"
"2022/10/10","00:54","3.6","111","4.6","20.7","1022.4","-","-"
"2022/10/10","01:00","4.1","93","4.8","20.7","1022.4","-","-"
"2022/10/10","01:06","3.6","109","4.3","20.7","1022.4","-","-"
"2022/10/10","01:12","4.2","93","4.7","20.8","1022.3","-","-"
"2022/10/10","01:18","4.3","99","5.3","20.8","1022.3","-","-"
"2022/10/10","01:24","3.7","90","4.7","20.8","1022.3","-","-"
"2022/10/10","01:30","3.9","81","5","20.8","1022.3","-","-"
"2022/10/10","01:36","3.8","79","5","20.8","1022.3","-","-"
